Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,thr_category,contentver,sig_flags,SCTP Association ID,Payload Protocol ID,http_headers,URL Category List,UUID for rule,HTTP/2 Connection,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,domain_edl,Source Dynamic Address Group,Destination Dynamic Address Group,partial_hash,Timestamp,,,
1,2021-04-20 06:32:06,12801044041,THREAT,spyware,2560,2021-04-20 06:32:06,172.31.99.248,52.170.57.27,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 06:32:06,59573,1,56668,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21206542,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T06:32:06.973+08:00,,,
1,2021-04-20 06:32:06,12801044041,THREAT,spyware,2560,2021-04-20 06:32:06,172.31.99.248,52.170.57.27,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 06:32:06,47249,1,56667,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21206541,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T06:32:06.494+08:00,,,
1,2021-04-20 06:32:06,12801044041,THREAT,spyware,2560,2021-04-20 06:32:06,172.31.99.248,52.170.57.27,202.129.165.66,52.170.57.27,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 06:32:06,54973,1,56667,443,39489,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21206540,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T06:32:06.493+08:00,,,
1,2021-04-20 05:54:00,12801044041,THREAT,scan,2560,2021-04-20 05:54:00,172.31.99.245,195.85.215.167,,,,,,not-applicable,vsys1,CR_LAN,Real_Internet,ethernet1/2,,,2021-04-20 05:54:00,0,1,42454,443,0,0,0x2000,tcp,drop,,SCAN: Host Sweep(8002),any,medium,client-to-server,21205108,0x2000000000000000,172.16.0.0-172.31.255.255,Bulgaria,0,,0,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,scan,AppThreat-0-0,0x0,0,4294967295,,,,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:54:00.754+08:00,,,0
1,2021-04-20 05:32:25,12801044041,THREAT,spyware,2560,2021-04-20 05:32:25,172.31.99.248,52.114.76.37,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 05:32:25,25994,1,56313,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21204485,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:32:26.047+08:00,,,
1,2021-04-20 05:32:25,12801044041,THREAT,spyware,2560,2021-04-20 05:32:25,172.31.99.248,52.114.76.37,202.129.165.66,52.114.76.37,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 05:32:25,49360,1,56313,443,22769,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21204484,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:32:26.046+08:00,,,
1,2021-04-20 05:32:06,12801044041,THREAT,spyware,2560,2021-04-20 05:32:06,172.31.99.248,52.114.76.37,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 05:32:06,19959,1,56292,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21204459,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:32:06.314+08:00,,,
1,2021-04-20 05:32:06,12801044041,THREAT,spyware,2560,2021-04-20 05:32:06,172.31.99.248,52.114.76.37,202.129.165.66,52.114.76.37,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 05:32:06,27391,1,56292,443,22871,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21204458,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:32:06.313+08:00,,,
1,2021-04-20 05:31:21,12801044041,THREAT,spyware,2560,2021-04-20 05:31:21,172.31.99.248,52.114.132.73,202.129.165.66,52.114.132.73,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 05:31:21,30928,1,56263,443,19205,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21204394,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:31:22.645+08:00,,,
1,2021-04-20 05:31:21,12801044041,THREAT,spyware,2560,2021-04-20 05:31:21,172.31.99.248,52.114.132.73,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 05:31:21,57729,1,56263,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21204393,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:31:22.507+08:00,,,
1,2021-04-20 05:12:50,12801044041,THREAT,vulnerability,2560,2021-04-20 05:12:50,51.158.24.19,202.129.165.66,,,rule1,,,sip,vsys1,Real_Internet,Real_Internet,ethernet1/1,ethernet1/1,,2021-04-20 05:12:50,6196,1,4059,9000,0,0,0x80102000,udp,alert,,SIP Invalid Sent-by Address Found(37299),any,informational,client-to-server,21203720,0x2000000000000000,France,Malaysia,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,dos,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:12:50.558+08:00,,,
1,2021-04-20 05:12:50,12801044041,THREAT,vulnerability,2560,2021-04-20 05:12:50,51.158.24.19,202.129.165.66,,,rule1,,,sip,vsys1,Real_Internet,Real_Internet,ethernet1/1,ethernet1/1,,2021-04-20 05:12:50,6196,1,4059,9000,0,0,0x80102000,udp,alert,,SIP Register Request Attempt(33592),any,informational,client-to-server,21203719,0x2000000000000000,France,Malaysia,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,brute-force,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T05:12:50.497+08:00,,,
1,2021-04-20 04:38:44,12801044041,THREAT,spyware,2560,2021-04-20 04:38:44,172.31.99.247,40.122.160.14,202.129.165.66,40.122.160.14,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 04:38:44,63668,1,64025,443,33026,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21202652,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T04:38:45.369+08:00,,,
1,2021-04-20 04:38:44,12801044041,THREAT,spyware,2560,2021-04-20 04:38:44,172.31.99.247,40.122.160.14,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 04:38:44,47264,1,64025,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21202651,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T04:38:45.165+08:00,,,
1,2021-04-20 04:02:49,12801044041,THREAT,spyware,2560,2021-04-20 04:02:49,172.31.99.248,52.114.75.150,202.129.165.66,52.114.75.150,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 04:02:49,42071,1,55686,443,8850,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201455,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T04:02:50.687+08:00,,,
1,2021-04-20 04:02:49,12801044041,THREAT,spyware,2560,2021-04-20 04:02:49,172.31.99.248,52.114.75.150,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 04:02:49,44608,1,55686,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201454,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T04:02:50.520+08:00,,,
1,2021-04-20 04:02:49,12801044041,THREAT,spyware,2560,2021-04-20 04:02:49,172.31.99.248,52.114.75.150,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 04:02:49,47126,1,55685,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201453,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T04:02:50.175+08:00,,,
1,2021-04-20 04:02:49,12801044041,THREAT,spyware,2560,2021-04-20 04:02:49,172.31.99.248,52.114.75.150,202.129.165.66,52.114.75.150,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 04:02:49,36470,1,55685,443,45468,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201452,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T04:02:50.174+08:00,,,
1,2021-04-20 03:57:11,12801044041,THREAT,spyware,2560,2021-04-20 03:57:11,172.31.99.248,40.74.108.123,202.129.165.66,40.74.108.123,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 03:57:11,39349,1,55596,443,32176,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201222,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:57:12.083+08:00,,,
1,2021-04-20 03:57:11,12801044041,THREAT,spyware,2560,2021-04-20 03:57:11,172.31.99.248,40.74.108.123,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 03:57:11,49904,1,55596,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201221,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:57:12.008+08:00,,,
1,2021-04-20 03:56:52,12801044041,THREAT,spyware,2560,2021-04-20 03:56:52,172.31.99.248,40.74.108.123,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 03:56:52,35863,1,55594,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201207,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:56:52.867+08:00,,,
1,2021-04-20 03:56:52,12801044041,THREAT,spyware,2560,2021-04-20 03:56:52,172.31.99.248,40.74.108.123,202.129.165.66,40.74.108.123,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 03:56:52,39452,1,55594,443,59918,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21201206,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:56:52.866+08:00,,,
1,2021-04-20 03:32:05,12801044041,THREAT,spyware,2560,2021-04-20 03:32:05,172.31.99.248,52.114.74.43,202.129.165.66,52.114.74.43,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 03:32:05,27321,1,55428,443,55674,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21200376,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:32:06.655+08:00,,,
1,2021-04-20 03:32:05,12801044041,THREAT,spyware,2560,2021-04-20 03:32:05,172.31.99.248,52.114.74.43,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 03:32:05,30035,1,55428,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21200375,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:32:06.487+08:00,,,
1,2021-04-20 03:32:05,12801044041,THREAT,spyware,2560,2021-04-20 03:32:05,172.31.99.248,52.114.74.43,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 03:32:05,29964,1,55427,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21200374,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:32:06.139+08:00,,,
1,2021-04-20 03:32:05,12801044041,THREAT,spyware,2560,2021-04-20 03:32:05,172.31.99.248,52.114.74.43,202.129.165.66,52.114.74.43,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 03:32:05,31051,1,55427,443,55330,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21200373,0x2000000000000000,172.16.0.0-172.31.255.255,Netherlands,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:32:06.137+08:00,,,
1,2021-04-20 03:28:03,12801044041,THREAT,spyware,2560,2021-04-20 03:28:03,172.31.99.248,52.139.153.205,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 03:28:03,58789,1,55403,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21200300,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:28:03.819+08:00,,,
1,2021-04-20 03:28:03,12801044041,THREAT,spyware,2560,2021-04-20 03:28:03,172.31.99.248,52.139.153.205,202.129.165.66,52.139.153.205,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 03:28:03,29221,1,55403,443,63685,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21200299,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T03:28:03.818+08:00,,,
1,2021-04-20 01:26:50,12801044041,THREAT,spyware,2560,2021-04-20 01:26:50,172.31.99.248,40.74.108.123,202.129.165.66,40.74.108.123,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 01:26:50,27906,1,54481,443,12048,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21196317,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T01:26:51.924+08:00,,,
1,2021-04-20 01:26:50,12801044041,THREAT,spyware,2560,2021-04-20 01:26:50,172.31.99.248,40.74.108.123,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 01:26:50,18978,1,54481,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21196316,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T01:26:51.851+08:00,,,
1,2021-04-20 01:26:31,12801044041,THREAT,spyware,2560,2021-04-20 01:26:31,172.31.99.248,40.74.108.123,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 01:26:31,34078,1,54479,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21196304,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T01:26:32.493+08:00,,,
